"","st_fips","state_name","place_name","year"
"42635","0604758","California","Beaumont city","2021"
"42636","0604758","California","Beaumont city","2021"
"42637","0649270","California","Moreno Valley city","2021"
"42638","0649270","California","Moreno Valley city","2021"
"42639","0649270","California","Moreno Valley city","2021"
"42640","0659500","California","Rancho Mirage city","2021"
"42641","0659500","California","Rancho Mirage city","2021"
"42642","0659500","California","Rancho Mirage city","2021"
"42643","0659500","California","Rancho Mirage city","2021"
"42644","0659500","California","Rancho Mirage city","2021"
"42645","0659500","California","Rancho Mirage city","2021"
"42646","0659500","California","Rancho Mirage city","2021"
"42647","0659500","California","Rancho Mirage city","2021"
"42648","0659500","California","Rancho Mirage city","2021"
"42649","0659500","California","Rancho Mirage city","2021"
"42650","0659500","California","Rancho Mirage city","2021"
"42651","0659500","California","Rancho Mirage city","2021"
"42652","0659500","California","Rancho Mirage city","2021"
"42653","0659500","California","Rancho Mirage city","2021"
"42654","0659500","California","Rancho Mirage city","2021"
"42655","0659500","California","Rancho Mirage city","2021"
"42656","0659500","California","Rancho Mirage city","2021"
"42657","0659500","California","Rancho Mirage city","2021"
"42658","0659500","California","Rancho Mirage city","2021"
"42659","0659500","California","Rancho Mirage city","2021"
"42660","0659500","California","Rancho Mirage city","2021"
"42661","0678120","California","Temecula city","2021"
"42662","0678120","California","Temecula city","2021"
"42663","0678120","California","Temecula city","2021"
"42664","0661026","California","Ripon city","2021"
"42665","0661026","California","Ripon city","2021"
"42666","0661026","California","Ripon city","2021"
"42667","0661026","California","Ripon city","2021"
"42668","0661026","California","Ripon city","2021"
"42669","0603092","California","Atherton town","2021"
"42670","0608310","California","Brisbane city","2021"
"42671","0608310","California","Brisbane city","2021"
"42672","0608310","California","Brisbane city","2021"
"42673","0608310","California","Brisbane city","2021"
"42674","0608310","California","Brisbane city","2021"
"42675","0608310","California","Brisbane city","2021"
"42676","0608310","California","Brisbane city","2021"
"42677","0608310","California","Brisbane city","2021"
"42678","0608310","California","Brisbane city","2021"
"42679","0608310","California","Brisbane city","2021"
"42680","0608310","California","Brisbane city","2021"
"42681","0608310","California","Brisbane city","2021"
"42682","0608310","California","Brisbane city","2021"
"42683","0608310","California","Brisbane city","2021"
"42684","0608310","California","Brisbane city","2021"
"42685","0608310","California","Brisbane city","2021"
"42686","0608310","California","Brisbane city","2021"
"42687","0608310","California","Brisbane city","2021"
"42688","0608310","California","Brisbane city","2021"
"42689","0608310","California","Brisbane city","2021"
"42690","0608310","California","Brisbane city","2021"
"42691","0608310","California","Brisbane city","2021"
"42692","0608310","California","Brisbane city","2021"
"42693","0608310","California","Brisbane city","2021"
"42694","0608310","California","Brisbane city","2021"
"42695","0608310","California","Brisbane city","2021"
"42696","0608310","California","Brisbane city","2021"
"42697","0608310","California","Brisbane city","2021"
"42698","0608310","California","Brisbane city","2021"
"42699","0608310","California","Brisbane city","2021"
"42700","0608310","California","Brisbane city","2021"
"42701","0608310","California","Brisbane city","2021"
"42702","0608310","California","Brisbane city","2021"
"42703","0608310","California","Brisbane city","2021"
"42704","0608310","California","Brisbane city","2021"
"42705","0608310","California","Brisbane city","2021"
"42706","0608310","California","Brisbane city","2021"
"42707","0608310","California","Brisbane city","2021"
"42708","0608310","California","Brisbane city","2021"
"42709","0608310","California","Brisbane city","2021"
"42710","0608310","California","Brisbane city","2021"
"42711","0608310","California","Brisbane city","2021"
"42712","0608310","California","Brisbane city","2021"
"42713","0608310","California","Brisbane city","2021"
"42714","0608310","California","Brisbane city","2021"
"42715","0608310","California","Brisbane city","2021"
"42716","0608310","California","Brisbane city","2021"
"42717","0608310","California","Brisbane city","2021"
"42718","0608310","California","Brisbane city","2021"
"42719","0608310","California","Brisbane city","2021"
"42720","0608310","California","Brisbane city","2021"
"42721","0608310","California","Brisbane city","2021"
"42722","0608310","California","Brisbane city","2021"
"42723","0608310","California","Brisbane city","2021"
"42724","0608310","California","Brisbane city","2021"
"42725","0608310","California","Brisbane city","2021"
"42726","0608310","California","Brisbane city","2021"
"42727","0608310","California","Brisbane city","2021"
"42728","0608310","California","Brisbane city","2021"
"42729","0654806","California","Pacifica city","2021"
"42730","0654806","California","Pacifica city","2021"
"42731","0654806","California","Pacifica city","2021"
"42732","0654806","California","Pacifica city","2021"
"42733","0654806","California","Pacifica city","2021"
"42734","0654806","California","Pacifica city","2021"
"42735","0665028","California","San Bruno city","2021"
"42736","0665028","California","San Bruno city","2021"
"42737","0665028","California","San Bruno city","2021"
"42738","0665028","California","San Bruno city","2021"
"42739","0665028","California","San Bruno city","2021"
"42740","0683668","California","Watsonville city","2021"
"42741","0683668","California","Watsonville city","2021"
"42742","0683668","California","Watsonville city","2021"
"42743","0614190","California","Cloverdale city","2021"
"42744","0614190","California","Cloverdale city","2021"
"42745","0670098","California","Santa Rosa city","2021"
"42746","0670098","California","Santa Rosa city","2021"
"42747","0670098","California","Santa Rosa city","2021"
"42748","0670098","California","Santa Rosa city","2021"
"42749","0670098","California","Santa Rosa city","2021"
"42750","0670098","California","Santa Rosa city","2021"
"42751","0670098","California","Santa Rosa city","2021"
"42752","0670098","California","Santa Rosa city","2021"
"42753","0670098","California","Santa Rosa city","2021"
"42754","0670098","California","Santa Rosa city","2021"
"42755","0670098","California","Santa Rosa city","2021"
"42756","0670098","California","Santa Rosa city","2021"
"42757","0670098","California","Santa Rosa city","2021"
"42758","0670098","California","Santa Rosa city","2021"
"42759","0670098","California","Santa Rosa city","2021"
"42760","0670098","California","Santa Rosa city","2021"
"42761","0670098","California","Santa Rosa city","2021"
"42762","0670098","California","Santa Rosa city","2021"
"42763","0670098","California","Santa Rosa city","2021"
"42764","0670098","California","Santa Rosa city","2021"
"42765","0670098","California","Santa Rosa city","2021"
"42766","0670098","California","Santa Rosa city","2021"
"42767","0670098","California","Santa Rosa city","2021"
"42768","0670098","California","Santa Rosa city","2021"
"42769","0670098","California","Santa Rosa city","2021"
"42770","0670098","California","Santa Rosa city","2021"
"42771","0670098","California","Santa Rosa city","2021"
"42772","0670098","California","Santa Rosa city","2021"
"42773","0670098","California","Santa Rosa city","2021"
"42774","0670098","California","Santa Rosa city","2021"
"42775","0670098","California","Santa Rosa city","2021"
"42776","0670098","California","Santa Rosa city","2021"
"42777","0670098","California","Santa Rosa city","2021"
"42778","0670098","California","Santa Rosa city","2021"
"42779","0670098","California","Santa Rosa city","2021"
"42780","0670098","California","Santa Rosa city","2021"
"42781","0612524","California","Ceres city","2021"
"42782","0612524","California","Ceres city","2021"
"42783","0612524","California","Ceres city","2021"
"42784","0612524","California","Ceres city","2021"
"42785","0661068","California","Riverbank city","2021"
"42786","0661068","California","Riverbank city","2021"
"42787","0686972","California","Yuba City city","2021"
"42788","0686972","California","Yuba City city","2021"
"42789","0686972","California","Yuba City city","2021"
"42790","0686972","California","Yuba City city","2021"
"42791","0686972","California","Yuba City city","2021"
"42792","0686972","California","Yuba City city","2021"
"42793","0686972","California","Yuba City city","2021"
"42794","0686972","California","Yuba City city","2021"
"42795","0686972","California","Yuba City city","2021"
"42796","0686972","California","Yuba City city","2021"
"42797","0686972","California","Yuba City city","2021"
"42798","0686972","California","Yuba City city","2021"
"42799","0686972","California","Yuba City city","2021"
"42800","0686972","California","Yuba City city","2021"
"42801","0653476","California","Ojai city","2021"
"42802","0854330","Colorado","Northglenn city","2021"
"42803","0854330","Colorado","Northglenn city","2021"
"42804","0877290","Colorado","Thornton city","2021"
"42805","0807850","Colorado","Boulder city","2021"
"42806","0807850","Colorado","Boulder city","2021"
"42807","0807850","Colorado","Boulder city","2021"
"42808","0807850","Colorado","Boulder city","2021"
"42809","0808083","Colorado","Montezuma County","2021"
"42810","0808083","Colorado","Montezuma County","2021"
"42811","0808083","Colorado","Montezuma County","2021"
"42812","0808083","Colorado","Montezuma County","2021"
"42813","0808083","Colorado","Montezuma County","2021"
"42814","0808083","Colorado","Montezuma County","2021"
"42815","0808083","Colorado","Montezuma County","2021"
"42816","0808083","Colorado","Montezuma County","2021"
"42817","0808083","Colorado","Montezuma County","2021"
"42818","0808083","Colorado","Montezuma County","2021"
"42819","0808083","Colorado","Montezuma County","2021"
"42820","0808083","Colorado","Montezuma County","2021"
"42821","0808083","Colorado","Montezuma County","2021"
"42822","0808083","Colorado","Montezuma County","2021"
"42823","0808083","Colorado","Montezuma County","2021"
"42824","0808083","Colorado","Montezuma County","2021"
"42825","0808083","Colorado","Montezuma County","2021"
"42826","0808083","Colorado","Montezuma County","2021"
"42827","0808083","Colorado","Montezuma County","2021"
"42828","0808083","Colorado","Montezuma County","2021"
"42829","0808083","Colorado","Montezuma County","2021"
"42830","0808083","Colorado","Montezuma County","2021"
"42831","0808083","Colorado","Montezuma County","2021"
"42832","0808083","Colorado","Montezuma County","2021"
"42833","0808083","Colorado","Montezuma County","2021"
"42834","0808083","Colorado","Montezuma County","2021"
"42835","0808083","Colorado","Montezuma County","2021"
"42836","0819080","Colorado","Dacono city","2021"
"42837","0819080","Colorado","Dacono city","2021"
"42838","0819080","Colorado","Dacono city","2021"
"42839","0819080","Colorado","Dacono city","2021"
"42840","0819080","Colorado","Dacono city","2021"
"42841","0819080","Colorado","Dacono city","2021"
"42842","0819080","Colorado","Dacono city","2021"
"42843","0819080","Colorado","Dacono city","2021"
"42844","0819080","Colorado","Dacono city","2021"
"42845","0819080","Colorado","Dacono city","2021"
"42846","0819080","Colorado","Dacono city","2021"
"42847","0819080","Colorado","Dacono city","2021"
